3017,2297,2296
51,50,190
13839,13599,12876
880,879,814
100,98,143
9261,6629,6630
13239,13235,13257
13258,13235,13239
14464,14483,14463
8665,10109,9869
769,924,770
53,34,188
96,95,2555
13964,14194,14195
2542,103,104
1782,1055,1054
13139,10668,10689
7584,7585,5660
8022,10513,8021
4,18,17
83,70,84
40,25,41
36,35,30
36,206,35
76,55,165
6617,3984,6616
3985,6616,3984
11913,11916,11675
13963,13964,14195
6590,3945,4012
6656,9234,9235
11794,9388,11793
9264,9263,9272
360,603,364
14536,14543,14535
6141,6865,7104
13981,12277,12516
2057,2056,3257
2538,99,100
3497,3496,1815
1120,1121,1077
14524,14534,14533
14508,14526,14527
6502,4099,6503
9628,8907,9629
748,945,769
5420,5181,5421
2755,5181,5420
30,35,210
14475,14472,14474
12036,12035,11794
8665,7224,8644
12375,14319,14299
117,124,360
10624,13183,10623
5246,5355,5247
10596,13233,13220
80,94,95
2688,2668,2645
3016,2777,2536
844,607,608
6380,6864,6865
3497,1815,1814
370,369,355
5203,2733,2580
3256,3017,2296
114,113,127
128,356,127
616,593,637
2045,616,637
1055,1782,880
3978,3737,1572
364,603,605
602,366,601
13336,13337,13379
13139,13337,13336
9146,6744,8907
9145,9146,8907
13721,13718,13722
637,814,2045
366,358,367
13424,13423,13534
6141,6140,4461
5246,5247,2710
100,101,2539
9748,9026,9509
101,144,96
2754,5203,2580
5900,4701,4700
5901,5900,4700
103,2541,102
13271,13292,13424
13271,13205,13292
35,52,207
96,144,2556
122,362,119
12877,13598,13116
10470,10712,10711
10470,10711,10491
10952,12637,12876
97,143,98
363,2057,2296
1814,1573,3736
13315,13380,13401
362,2296,2297
2297,2536,121
14508,14527,14507
2710,2624,2603
5224,2581,2733
33,53,187
13253,13243,13231
71,2586,182
206,36,51
89,86,88
600,367,368
9989,9749,11192
11432,11192,9749
9509,11433,9748
17,26,16
12156,11651,12157
11674,11915,12156
11671,11674,12156
31,35,207
51,36,50
10589,10588,10592
2651,6,2650
43,22,219
5300,2896,2657
747,704,726
48,38,39
2567,84,85
1299,1100,1121
11895,11917,14559
44,65,45
5060,5541,4821
285,197,198
