48,62,61
104,2549,93
104,93,105
3493,3732,4217
126,114,357
116,115,125
99,2772,2554
5057,5297,5536
50,36,37
10105,10104,8421
2750,5198,5395
14495,14516,11961
14495,14515,14516
4817,3132,5056
609,610,842
1277,1275,1276
2548,105,93
9255,6625,6626
11851,11830,11962
5296,5297,5057
1341,1321,1320
1341,1340,1321
6564,6652,6585
14181,14180,14197
14510,14523,14522
2172,484,2173
11983,11984,14494
2685,2621,2620
5527,7932,5305
5896,4697,4696
366,125,358
848,1087,1088
2535,100,101
100,143,97
847,848,1088
847,1088,1573
99,100,2534
99,98,100
598,369,370
8781,8780,7100
2534,142,99
119,99,142
124,360,117
126,357,367
842,610,841
604,2053,2292
604,2292,363
7341,5896,5897
3920,6585,4008
11184,11185,12627
7580,8300,7581
8301,8300,7580
116,124,117
369,599,368
7907,7974,7908
5373,5221,2728
2641,11,2621
2750,2555,5198
1296,1276,1297
10705,13107,10704
12867,13589,12868
7842,5199,5395
10465,10704,10486
10465,10705,10704
1573,1088,1572
12867,13828,13589
2664,5285,2663
5372,5221,5373
12,230,10
14287,14351,14266
9744,9505,11425
2553,97,143
7100,6861,8781
94,2549,104
50,59,51
70,71,60
49,37,38
48,47,62
3,2650,2
49,48,61
5,17,16
38,27,39
41,46,40
20,2,1
549,528,681
220,219,22
23,24,19
60,61,70
86,87,88
65,44,197
46,64,63
506,527,440
506,440,461
2063,616,594
571,659,638
396,417,550
131,2303,352
286,440,439
130,111,110
1299,1121,1561
835,615,2042
107,111,2541
107,2542,111
2041,814,616
1086,1085,1091
843,850,849
902,791,923
839,613,614
6612,3980,3981
1326,1093,1094
356,355,369
366,359,125
396,329,417
614,615,838
854,1083,853
660,659,550
129,111,130
615,594,2042
879,1824,814
9262,9261,9263
3985,1342,3963
660,681,770
9208,9317,9296
792,1846,900
11901,9267,9268
3986,3963,1363
9229,9208,9296
1253,1252,1232
1144,1034,1145
1142,1055,1034
9257,9268,9258
9252,6607,6630
14543,11914,14542
9230,9251,6651
11902,9267,11901
4008,6585,6651
3966,3984,3983
3965,3984,3966
9361,9340,9163
9207,9208,6674
11913,11914,14543
3985,3965,3964
3985,3984,3965
9340,11851,9339
4073,6541,4052
1143,1277,1122
3855,3854,1451
3897,3898,1408
9339,9185,9164
11962,11829,11983
11900,11912,11901
6520,6717,6696
13703,13474,13702
11829,11808,11983
6564,4029,4030
14467,14466,14478
1429,1231,1430
6497,6740,6499
6738,6740,9141
9186,9207,6695
6673,6674,9208
11829,11830,9361
11913,14543,14544
11898,11915,11914
9340,11830,11851
3964,1319,1342
1089,1090,1330
1089,1330,1331
12027,12006,11786
1572,1089,1331
844,845,607
11895,11918,11917
14539,14540,11917
11918,14539,11917
1430,3875,3876
9186,6695,6696
11918,11895,11874
9339,9164,9340
6496,6257,6980
11911,14545,14546
14523,14532,14522
9625,11326,11305
13709,13730,13708
14504,14507,14508
11786,11787,12028
13546,13631,13632
13545,13546,13632
13942,13715,13941
10104,11064,11065
2641,2684,2664
14420,14421,14196
14167,13949,14188
14438,14420,14419
14538,14517,14537
11939,14517,14538
14468,14477,14476
14420,14437,14421
13953,14184,13952
13392,13524,13413
13392,13545,13524
14537,14518,14536
14469,14468,14476
13710,13707,13711
13709,13710,13946
14479,14488,14489
14496,14514,14515
14183,14184,13953
13711,13706,13712
14194,14422,14423
14473,12005,14472
14188,13949,14187
14541,11916,14540
14541,14540,14537
11939,14538,11918
14421,14422,14195
14183,13954,14182
9384,11785,9382
11984,12005,14473
14478,14466,14479
14453,14470,14471
14452,14453,14471
14489,14488,14500
14457,14466,14467
14457,14467,14456
13952,13947,13946
13952,13946,13945
13953,13952,13945
14490,14489,14499
9864,11283,11304
14487,14488,14480
14531,14524,14525
4816,4577,3372
5777,6016,4577
2652,2413,241
14529,14547,14530
1,2652,0
3133,4816,3372
3133,1933,2172
8420,10105,8421
5537,7700,5776
4816,3133,4817
5299,5298,5294
5057,5536,5056
3132,2173,2893
7461,5776,7700
2893,2892,5057
8420,7460,7461
10345,10585,10824
5777,5776,7461
13713,13712,13705
241,21,0
5297,7940,5536
5293,5292,5300
14308,14329,14288
10683,10682,10487
7908,7929,5307
11425,12388,11424
13249,13227,13226
7947,7946,7934
14329,14308,14309
10639,10618,10552
13701,13716,13475
13457,13436,13480
13501,13480,13436
13469,12748,13490
13471,13705,13706
365,606,603
13234,13475,13463
13472,13705,13471
14437,14438,14441
14420,14438,14437
13247,13225,13224
13211,10590,13224
14352,14265,14266
10587,10582,10581
14266,14111,14090
14111,14266,14265
10579,10601,10590
14330,14329,14527
7933,7934,5304
5067,5287,2663
5287,5305,5066
74,75,56
74,166,75
10640,13173,10639
208,34,53
12,31,230
5373,7843,7864
5306,5067,5286
13473,13474,13703
10617,13174,13195
10552,10618,10573
5526,7931,5306
10617,10573,10618
9984,9985,8541
7951,7930,7952
13807,13808,13849
13943,13714,13942
13944,13945,13712
10465,10486,8039
362,119,122
13195,13196,10596
13711,13707,13706
3983,6609,6610
3984,6609,3983
54,2598,2707
13829,13849,13808
9985,8540,8541
13546,13392,13391
7996,7886,7885
14183,14195,14194
14181,13955,13956
14438,14440,14441
14396,14417,14200
13463,13474,13233
13524,13654,13523
13653,13654,13524
13233,13223,13245
13244,13234,13222
10591,13223,13212
14420,14197,14419
13458,13457,13479
13480,13479,13457
13235,13461,13476
121,120,119
362,121,119
361,118,123
362,2532,121
362,2293,2532
99,2554,98
95,145,2551
121,2533,120
121,2532,2533
99,2533,2772
3013,2292,2053
3013,2053,3252
363,122,361
122,119,118
362,122,363
122,118,361
125,359,116
603,364,360
604,363,361
364,604,361
2532,2772,2533
2532,2773,2772
119,142,100
119,100,118
118,2535,141
118,101,117
118,141,101
5243,2685,2706
2292,2293,363
362,363,2293
1087,1086,1090
849,850,1086
3252,2053,2052
3252,2052,3253
2773,2293,3012
2532,2293,2773
119,120,99
99,120,2533
7973,7974,10530
2292,3012,2293
2292,3013,3012
2773,5177,2772
2773,5176,5177
605,604,364
3252,4697,4936
3013,3252,4936
101,100,97
2557,163,78
97,78,96
2552,97,96
7580,5657,5896
5416,2751,5177
142,2534,100
605,603,846
605,846,1813
118,100,2535
3013,4937,3012
3013,4936,4937
98,143,100
116,117,2536
603,606,846
144,2552,96
8300,10225,8061
115,116,2537
104,103,94
2550,94,103
97,2552,101
2535,101,141
102,116,2536
101,102,2536
101,2552,144
5896,4696,5897
102,101,96
144,96,101
365,603,360
118,117,123
2536,117,101
607,606,602
124,116,359
2551,145,102
2551,102,96
3492,4696,3253
3492,4457,4696
103,95,2550
127,114,113
115,2537,103
145,95,102
103,102,95
355,129,354
57,53,188
2538,104,114
104,2538,103
113,2540,112
102,2537,116
163,96,78
608,601,600
115,103,2538
8780,7101,7100
2537,102,103
5896,5657,4697
360,123,117
4456,6137,6136
4457,4456,6136
4696,4457,5897
4457,6136,5897
127,128,356
3253,1813,3492
3253,2052,1813
4697,3253,4696
3252,3253,4697
123,364,361
77,164,97
123,360,364
605,2053,604
605,2052,2053
3493,1812,3732
365,360,124
603,605,364
365,124,359
3732,1573,3733
2750,77,2555
847,845,848
1813,2052,605
848,845,844
7842,8060,8039
1812,847,1573
601,366,358
1813,846,1812
845,846,606
115,126,358
8061,10225,10464
359,602,365
1573,1572,3733
844,607,608
7581,8300,8061
7820,7581,8061
1096,1325,1095
1099,1322,1098
849,1086,1087
356,128,355
846,847,1812
845,847,846
10944,10705,10464
7864,7865,5372
1573,3732,1812
5657,4936,4697
2538,114,115
10683,10487,10486
365,602,606
3492,1813,3493
3493,1813,1812
2598,2728,5221
607,845,606
1823,835,858
597,371,596
357,356,368
844,608,843
128,129,355
368,356,369
843,842,850
599,609,600
4216,3732,3733
366,602,359
602,366,607
366,601,607
601,367,600
608,607,601
115,358,125
367,358,126
97,164,78
4216,4217,3732
368,600,367
601,358,367
127,356,357
357,114,127
127,113,128
357,368,367
126,115,114
598,599,369
1334,3972,1333
368,599,600
370,369,355
370,355,354
599,598,610
4217,4216,6377
613,839,612
1339,3965,3966
1340,3965,1339
2750,5395,5199
1088,1089,1572
1087,1089,1088
1090,1089,1087
844,849,848
849,1087,848
843,849,844
609,843,608
612,839,840
600,609,608
599,610,609
612,596,613
842,843,609
3975,4216,3733
5394,7843,5220
10,2642,2423
8016,7996,7885
6618,6617,6619
597,596,612
6377,6619,6860
2539,113,114
2751,2554,5177
6137,7101,6136
104,2539,114
2707,2599,54
4456,3493,4217
3493,4457,3492
4456,4457,3493
6860,6376,6377
6860,6861,6376
7100,7101,6137
6376,4456,4217
7843,8039,8038
6377,6376,4217
6376,6861,7100
6376,7100,6137
6376,6137,4456
7341,5897,7340
2598,5221,2707
12868,13589,13588
2707,5221,5242
97,2553,98
97,98,77
5176,4937,5417
5656,5417,4937
7341,7580,5896
79,163,2557
2555,77,98
2559,94,80
80,94,95
162,80,95
2550,95,94
185,57,74
80,162,2558
163,79,96
79,166,74
79,95,96
80,79,74
80,2558,79
9745,8780,8781
95,2551,96
8541,7340,7101
162,95,79
162,79,2558
6136,7101,7340
6136,7340,5897
9745,9984,8780
8541,7101,8780
8780,9984,8541
7843,8038,7864
7864,8038,8017
13129,13130,10682
7341,7340,8540
8540,7340,8541
12387,12388,11425
166,79,75
9984,9745,11185
52,34,207
75,78,165
12628,12627,13829
5351,5242,5372
33,53,187
14068,12627,12388
12388,11185,11424
2577,2729,5220
12627,11185,12388
2882,2642,2663
9261,6620,6621
11184,12627,12628
5176,5416,5177
5176,5417,5416
5656,4937,4936
5656,4936,5657
185,74,56
13349,13369,13328
13328,13327,13130
13328,13369,13327
12868,10944,12867
79,78,75
79,2557,78
11184,9984,11185
11184,9985,9984
10224,11184,10945
5372,5242,5221
5198,2751,5416
7842,5395,8060
12867,10944,10945
7885,5350,5351
2729,5394,5220
2729,5199,5394
7842,7843,5394
8039,7843,7842
10487,8038,10486
10944,10225,10945
7821,5198,5416
2554,2772,5177
10487,10682,10507
8060,10465,8039
8060,10464,10465
10508,10661,10529
1085,851,1084
1090,1086,1091
10465,10464,10705
2577,76,2729
8017,8016,7865
13828,13808,13609
13151,10661,10662
5373,7864,5372
13174,13284,13195
13130,13327,13151
10704,10683,10486
13108,10704,13107
13108,10683,10704
1099,1318,1319
7886,5330,5350
14182,13955,14181
5220,5373,2728
8061,10464,8060
8017,7865,7864
8017,8038,10487
5395,5198,7821
5220,7843,5373
8039,10486,8038
13107,10705,12868
10507,10682,10662
13588,13107,12868
10944,12868,10705
186,56,75
5372,7865,5351
10464,10225,10944
