14398,14202,14223
101,2537,117
3253,2053,3254
3253,2054,2053
13787,13788,13874
82,2562,92
54,2600,33
145,95,102
103,102,95
604,2293,363
2054,2293,604
359,366,602
120,119,121
96,144,2553
96,95,2552
57,188,52
39,48,38
90,91,84
18,3,19
4698,5658,4937
91,2547,107
792,791,902
6378,4218,4217
606,845,846
10945,10706,10465
13948,13712,13713
418,528,549
109,89,88
610,841,842
14520,14521,14538
13712,13948,13711
2294,362,363
2293,2294,363
14423,14438,14424
8901,6981,6980
13212,10591,13225
2894,3133,2174
31,34,209
9866,11087,11066
604,363,361
4697,5897,4698
118,122,119
13215,10817,10593
3254,1814,3493
3254,2053,1814
117,360,123
123,361,118
7866,5373,7865
2534,2533,2773
2774,2773,2533
2558,163,78
97,98,77
97,2554,98
607,606,602
367,368,600
2600,2621,33
117,116,124
608,609,843
5395,5200,7843
4937,3253,4698
4937,3014,3253
1572,1089,1331
122,361,363
2054,3253,3014
2054,3014,2293
358,125,115
598,597,611
12149,12388,11665
185,57,74
2554,143,98
116,2538,115
2536,101,141
356,368,357
6138,7102,6137
10226,10946,10945
7102,8781,8542
165,75,78
2663,2662,2644
2884,2662,2663
10705,10466,10706
10705,10487,10466
78,76,165
844,848,845
10531,7975,7996
5897,7581,5658
10552,7953,7974
14195,14425,14194
55,2729,2599
5265,5330,5286
10,2424,2644
2622,11,32
13131,10683,13130
5374,5221,7844
841,851,842
5222,5374,5373
34,207,52
209,34,32
83,71,70
7341,5898,6137
91,83,84
1089,1330,1331
1089,1090,1330
9506,9021,9022
101,102,2537
7341,7102,8542
56,185,74
69,70,61
2659,2647,2660
30,29,36
29,14,28
37,28,38
2659,2660,5292
19,2,20
2654,2414,2653
2,19,3
12148,11908,14311
1,2653,0
11907,11666,9505
63,68,62
66,87,67
329,417,396
11906,11905,11910
220,263,219
5057,2894,5058
286,439,307
22,21,220
65,64,45
46,64,63
506,704,703
1167,1166,1012
3373,1934,3134
1335,3970,3971
1336,3970,1335
14482,14467,14483
608,843,844
1120,1584,1121
599,609,600
1055,1605,1123
1342,3964,3986
1077,1056,1120
1077,858,1056
616,835,2043
352,131,2304
1121,1298,1561
1297,1298,1121
14539,14543,14542
3970,3981,3971
3980,3971,3981
1824,835,858
856,836,857
595,596,372
599,598,610
596,597,371
601,607,366
598,369,370
1143,1277,1122
330,329,396
9262,9261,9266
9262,9266,9265
154,175,308
11906,11907,9265
900,1847,901
1825,835,814
616,814,835
1143,1274,1275
9267,11904,9266
9209,9318,9297
4009,6586,6652
3921,4030,6586
1081,856,1080
11917,14542,14543
1341,1320,1319
1099,1562,1319
1099,1318,1562
9186,6719,9165
6608,9253,6630
9254,6630,9253
1385,1276,1275
6587,4009,6652
6612,6611,6628
6627,6612,6628
4008,6631,6608
11899,11915,11900
1274,1254,1275
9268,11903,9267
4009,3921,6586
9255,9272,9271
923,1013,902
902,1033,1032
1033,901,1032
4337,4097,3854
4337,4098,4097
3876,3877,1430
14523,14515,14514
11919,14540,14541
14542,14541,14540
9271,9272,11900
4096,6500,6499
9363,11809,11830
1408,3898,3899
14497,11963,11984
13713,13709,13708
9297,11874,11875
12006,14475,11985
13955,14186,13954
14439,14443,14444
14497,14496,14498
14497,11984,14496
11919,14541,11918
14542,11918,14541
14440,14422,14421
9340,9186,9165
9319,11853,9318
14522,14521,14516
9362,11830,11831
8902,6741,6742
6499,6718,6520
6697,9186,9187
6497,6498,6258
4097,6258,6498
9208,9209,6675
6696,9208,6675
4097,4098,6258
14466,14460,14461
14459,14460,14467
1210,1188,1209
3494,1813,3733
7222,6018,6017
1693,3613,3614
14510,14527,14526
14527,14533,14526
9625,9624,11545
14185,13956,14184
10590,13225,13226
13212,13225,10590
14465,14461,14462
13952,13950,13953
5287,2664,5286
358,601,366
14190,14191,12268
12030,12268,14191
13470,13471,13492
14468,14459,14467
14193,14192,14190
14498,14496,14495
11786,12268,12029
11545,12487,12508
14522,14536,14537
13953,14187,13952
14438,14444,14445
10552,10641,10640
14446,14445,14460
11830,11809,11984
14454,14474,14453
14473,14474,14454
14444,14443,14462
14497,14498,14517
11984,11809,11985
10640,13174,10619
11546,12268,11785
11546,12269,12268
13712,13709,13713
14481,14480,14468
14489,14482,14483
14488,14489,14483
13711,13949,13950
10105,11066,11087
10105,11065,11066
1934,726,725
264,462,461
3134,1934,2173
5777,4817,4818
7462,8421,7461
5058,5297,5298
5538,5777,4818
506,440,461
2652,2653,1
10570,7948,7949
7934,7949,7948
7462,7701,8182
14509,14508,14529
7942,7943,10585
7936,7946,7937
5293,5302,5301
19,20,23
24,25,18
5297,5296,5298
16,15,6
13221,13244,13222
7937,5302,5303
2662,2661,2645
2644,2645,9
8171,7952,10576
7947,10581,7946
7944,7945,10583
5288,2663,2883
7935,7947,7936
10590,10591,13212
13235,13234,13246
13221,13216,10595
10816,13216,13221
14419,14201,14202
14508,14354,14353
5331,7887,7908
2661,5290,5291
12389,12388,14071
5306,5529,5305
5289,5306,5305
2662,2645,2644
2662,2884,5289
10465,10706,10466
10602,10579,10591
13961,13940,13962
13961,13720,13940
7886,8017,7997
5331,7908,5330
7933,7711,7950
13306,13174,13153
1813,1814,846
13350,13329,13130
13350,13351,13329
10531,10641,10552
13788,13633,13809
141,101,118
117,118,101
123,118,117
12869,13590,13108
8173,7950,10578
5287,5527,5307
10595,13220,13221
13244,13236,13222
121,119,362
13874,13895,13787
13224,13223,13246
362,119,122
13175,13285,13196
14182,13959,14181
14443,14463,14462
14421,14200,14420
8173,7949,7950
13957,13958,14183
14440,14442,14443
14425,14426,14194
13707,13474,13706
13714,13713,13708
13715,13716,13945
10593,10594,13215
13732,13710,13711
14202,14179,14223
14397,14485,14464
13702,13941,13719
14200,14181,14201
13873,14028,14027
13371,13351,13590
13262,13218,13263
13218,13197,13263
13234,13233,13247
14440,14441,14442
14440,14421,14441
13465,13704,13476
14376,14486,14485
100,142,2535
14114,14028,14113
10618,10597,10575
13655,13526,13547
13655,13547,13634
4457,4218,6377
5177,3013,4938
2774,3013,5177
13284,13416,13437
13263,13284,13437
14267,14114,14113
13590,13351,13108
851,1085,850
99,119,120
13152,13131,13328
361,122,118
2556,77,98
100,98,143
363,362,122
3493,4697,3254
4458,4697,3493
97,144,101
145,2552,95
100,119,142
7582,8301,8062
7582,8062,7821
364,604,361
2534,99,120
2533,121,362
2294,2533,362
2555,99,2773
2773,99,2534
2534,121,2533
2534,120,121
99,142,119
2535,142,99
2293,3013,2294
2293,3014,3013
2294,2774,2533
2294,3013,2774
10487,10684,10488
2536,118,100
601,608,607
2555,98,99
3014,4938,3013
3014,4937,4938
141,118,2536
100,99,98
2535,99,100
118,119,100
2553,144,97
4457,3494,4218
144,96,101
102,101,96
104,114,2539
3254,4698,3253
4697,4698,3254
5351,5331,5264
7342,7581,5897
143,2554,97
143,97,100
8061,5396,7822
8062,8061,7822
79,2558,78
75,79,78
4697,5898,5897
100,97,101
100,101,2536
96,2552,102
102,2552,145
13109,10684,10705
13108,13109,10705
125,366,359
95,2551,103
115,103,2539
3733,1813,1573
368,367,357
2539,103,104
103,94,104
2551,94,103
6138,7101,7102
1573,1813,847
127,357,114
357,126,114
116,102,2538
367,126,357
4458,5898,4697
103,2538,102
2538,103,115
8302,7342,8541
4458,6137,5898
125,116,115
847,848,1088
847,1088,1573
1573,1088,1572
7865,5373,5374
6377,4218,6378
77,2556,2751
116,2537,102
117,2537,116
365,606,603
359,116,125
124,365,360
605,2054,604
605,2053,2054
365,603,360
605,604,364
605,364,603
360,117,124
360,603,364
123,360,364
123,364,361
359,124,116
365,124,359
605,1814,2053
605,846,1814
605,603,846
603,606,846
126,358,115
3975,3976,3734
10945,10465,10226
608,844,607
10465,8061,8062
125,358,366
365,359,602
845,607,844
847,1813,846
845,847,846
847,845,848
3494,3493,1814
11896,9296,11875
6620,6861,6378
1813,3494,1814
358,126,367
365,602,606
1573,3734,3733
1573,1572,3734
3733,4218,3494
4218,3733,4217
4217,3733,3734
607,845,606
76,2730,2578
128,355,356
366,607,602
601,600,608
367,601,358
6138,4457,6377
128,356,127
601,367,600
6624,6625,9258
353,352,372
128,127,113
115,2539,114
114,113,127
356,357,127
10530,7997,10509
115,114,126
355,354,370
368,599,600
599,610,609
355,369,356
611,612,840
369,599,368
356,369,368
369,355,370
355,128,129
129,354,355
854,838,837
369,598,599
1086,1085,1091
1342,3965,1319
3977,3973,3978
1095,1080,1096
14517,14521,14520
1340,1322,1321
1340,1339,1322
1331,1332,3975
1087,1086,1090
1087,1090,1089
1088,1087,1089
1572,1088,1089
1088,848,1087
849,850,1086
849,843,850
1087,849,1086
848,849,1087
848,844,849
608,600,609
844,843,849
1084,1093,1092
843,842,850
842,843,609
11940,11874,11941
7843,5396,8061
4217,3734,3976
609,610,842
11185,10225,9986
354,130,353
94,93,2550
6619,6378,4217
104,2540,114
7101,6862,8782
9263,6621,9262
113,2540,105
114,2540,113
107,90,108
107,2547,90
4457,6138,6137
4458,4457,6137
4457,3493,3494
4458,3493,4457
163,96,78
6861,6862,6377
7101,6138,6377
7101,6377,6862
6861,6377,6378
75,56,74
166,75,74
4698,5897,5658
5897,5898,7342
10226,10465,8062
97,78,96
2553,97,96
97,164,78
7101,8781,7102
5221,5395,7844
96,79,95
2558,79,163
94,80,2560
6862,9021,8782
7341,7342,5898
94,2551,95
162,80,95
94,95,80
2559,162,79
95,79,162
163,79,96
2559,80,162
166,74,79
80,79,74
80,2559,79
7102,7341,6137
7101,8782,8781
11425,9746,9745
9985,8542,8781
7341,8542,8541
7341,8541,7342
8302,10225,8301
79,75,166
5178,2555,2773
9746,8782,9745
8781,8782,9746
9985,9746,11186
9985,8781,9746
11425,11186,9746
12389,11425,11426
12389,11426,12388
14070,13831,12628
5373,5352,5243
32,11,209
2621,2622,32
10226,8062,8301
9986,8541,8542
9985,9986,8542
10225,10226,8301
10465,10466,8061
8040,8061,10466
77,2751,2577
7950,7711,7932
2752,5199,2556
2707,2686,2621
3920,4030,1386
13371,13590,13570
2751,2556,5199
12868,10945,10946
2752,2556,98
10487,8040,10466
13130,10683,10684
14184,13957,14183
13306,13285,13175
13394,13285,13306
13570,13569,13372
7866,7865,8018
8040,8039,7844
8039,10487,10488
7822,5417,5418
7821,7822,5418
7822,5199,5417
7821,5657,7582
7821,5418,5657
12869,13108,10706
10705,10684,10487
10705,10706,13108
7865,8039,8018
8040,7843,8061
13306,13393,13394
13394,13393,13548
7844,5395,7843
850,842,851
32,33,2621
10945,12869,10706
8018,8039,10488
8039,7865,7844
7865,5374,7844
10487,8039,8040
2752,2555,5178
5200,5396,7843
852,851,841
7997,8017,10509
12869,10945,12868
2577,5200,2730
7844,7843,8040
5417,2752,5178
4938,5418,5177
4938,5657,5418
7821,8062,7822
7822,5396,5199
5177,5417,5178
5177,5418,5417
98,2555,2752
2730,5221,2578
2730,5200,5395
5221,2730,5395
5417,5199,2752
2751,5199,5396
5200,2751,5396
77,164,97
76,2577,2730
5178,2773,2774
5177,5178,2774
2751,5200,2577
7581,7342,8302
4937,5658,5657
4938,4937,5657
5657,5658,7582
7581,7582,5658
10225,8302,8541
10225,8541,9986
8301,7581,8302
7582,7581,8301
5222,2599,2729
10226,10225,10946
186,56,75
76,78,164
77,76,164
2577,76,77
10946,10225,11185
11185,11186,12628
9986,9985,11185
11186,11185,9985
2708,2599,5222
2622,2686,2685
2708,2600,54
5222,2729,5374
186,75,55
2708,54,2599
55,76,2578
55,165,76
75,165,55
2729,5221,5374
2578,5221,2729
2578,2729,55
187,56,54
186,55,54
54,55,2599
186,54,56
187,54,33
5308,7930,7931
7866,5352,5373
5243,5222,5373
2708,5222,5243
5244,2707,5243
2707,2708,5243
2600,2708,2707
2621,2600,2707
10683,10488,10684
5352,5244,5243
7886,5352,7866
5244,5351,5264
5331,5351,7887
2686,2707,5244
5264,2686,5244
12628,13831,12629
2621,2686,2622
13174,10640,10641
13611,13830,13810
12629,10946,11185
12629,12868,10946
12868,12629,13830
12629,11185,12628
10578,10577,10600
10578,7950,10577
12389,14070,12628
11186,11425,12389
11186,12389,12628
39,27,26
34,208,32
2622,2642,11
230,10,12
11,10,230
33,32,208
56,53,57
185,56,57
188,57,53
33,53,187
53,33,208
34,53,208
56,187,53
210,30,35
52,53,34
188,53,52
2642,2643,10
209,11,31
230,31,11
207,35,52
35,207,34
31,35,34
210,35,31
11426,11425,9745
30,210,31
12,30,31
230,12,31
189,52,51
35,51,52
8,7,14
14070,12389,14071
7952,8171,7931
9745,9506,11426
59,51,50
11665,12388,11426
2573,168,81
80,167,73
81,80,73
74,73,167
57,52,58
57,58,184
189,51,58
52,189,58
87,86,67
58,73,184
91,106,2548
91,107,106
94,2550,104
6862,6861,9022
6862,9022,9021
814,616,2042
9505,9022,9264
110,108,109
108,2543,107
107,111,2542
107,2543,111
354,129,130
130,111,110
128,113,112
129,111,130
110,2543,108
2541,112,113
111,2543,110
112,2542,111
129,112,111
112,129,128
106,112,2541
2542,112,106
2542,106,107
90,2547,91
9505,9506,9022
106,2541,105
11426,9506,11665
6622,9261,9262
2549,93,92
11665,9506,9505
9745,9021,9506
105,2540,104
2541,113,105
83,92,2562
83,91,92
92,91,2548
92,2548,106
2549,92,105
106,105,92
2562,82,83
105,93,2549
104,2550,93
104,93,105
81,93,94
2560,81,94
80,81,2560
9745,8782,9021
74,167,80
2561,93,81
74,57,73
184,73,57
92,93,82
72,73,58
72,2573,73
73,2573,81
82,93,2561
72,168,2573
2561,81,82
72,81,168
72,82,81
71,82,72
82,71,83
51,59,58
58,59,72
72,59,71
60,71,59
70,71,60
84,83,70
84,70,69
61,70,60
50,60,59
50,36,37
50,51,36
36,35,30
35,36,51
9,13,12
14071,12388,14310
14310,12388,12149
13,30,12
13,8,14
