104,2548,93
105,104,93
13703,13466,13702
17,25,26
3132,2171,3131
2531,2772,2771
163,79,96
129,355,128
104,103,94
143,2552,97
361,118,123
7096,7097,6134
3131,2172,2892
108,90,89
9270,9247,9226
6977,6253,7216
748,769,682
3983,3962,1342
3983,3963,3962
3012,2052,3251
8417,8416,10101
13214,13234,12995
112,128,113
6976,6736,6493
6976,6737,6736
14086,14262,14107
10503,8013,10483
13226,13462,13463
13936,13697,13713
2705,5240,2684
853,1083,852
2640,10,11
14284,14283,14085
11903,14546,14305
11903,14305,12144
143,100,98
10548,7947,7948
14491,14492,11979
9203,9314,9313
363,122,361
363,2291,2292
4214,4453,3492
8537,8776,9980
9741,11181,9980
1812,3491,3252
4934,5173,3011
364,360,603
3491,4693,3252
91,107,106
92,83,91
845,844,848
615,835,1822
94,2549,95
81,93,94
144,2551,96
359,125,366
353,130,131
9740,9501,11421
355,356,128
11660,11421,9501
7337,7336,8536
2597,2706,54
79,78,75
79,2556,78
13563,13605,13606
197,44,198
50,60,59
119,121,120
99,98,100
99,100,2533
5218,2727,5370
14175,14176,13953
96,78,163
3011,5173,2772
2727,5218,2597
95,79,2557
95,2557,162
356,369,368
5347,5260,5240
10700,13105,10679
10700,13104,13105
9981,10941,10220
9981,11180,10941
2619,2598,2705
13606,13605,13804
31,12,30
7881,5348,7861
6373,4214,6374
102,145,95
102,95,103
72,59,71
66,176,175
70,69,84
1088,848,1087
12145,12384,11660
83,70,84
70,71,60
12,11,10
2658,2644,2659
83,71,70
26,27,16
49,48,61
63,47,46
18,17,4
39,27,26
5298,5288,5299
69,61,62
64,67,63
176,65,197
154,153,88
527,439,440
2281,373,374
352,374,373
242,263,220
42,43,44
21,220,22
286,197,285
660,549,681
1078,1101,1582
791,659,660
329,153,154
637,638,813
65,176,66
615,1822,836
3977,3976,3969
1571,1089,1331
1143,1055,1142
902,901,792
814,616,2040
855,856,1081
1121,1583,1056
1122,1121,1056
1077,1120,1121
848,849,1087
1122,1276,1297
1296,1122,1297
1088,1089,1571
1088,1087,1089
14532,14517,14531
1123,1122,1056
6604,3983,3961
6604,3982,3983
129,128,112
6647,9247,6582
2041,615,594
360,365,603
1121,1120,1583
854,1082,1083
75,74,166
1086,1090,1087
369,356,355
3980,3981,6606
352,353,131
598,369,370
608,600,609
572,571,638
14518,14517,14509
14510,14509,14517
595,372,373
14442,14443,14431
9253,6619,6620
901,813,792
968,989,946
9203,6691,9182
9265,9252,9266
1276,1277,1275
1331,1329,1332
14508,14507,14519
1299,1121,1560
3917,4027,1386
879,1057,858
835,879,858
6494,6495,6736
1055,1122,1604
1055,1143,1122
1100,1582,1077
1363,1298,1297
3918,4006,1385
11908,11896,11909
13954,13935,14174
6581,6560,6648
9254,9264,9263
1408,1429,3895
1209,1188,989
6493,4094,6254
8896,6977,8657
6516,4071,4072
6494,6493,6495
6494,4093,6493
1452,3851,1451
9138,9139,9380
14457,14439,14438
11914,11870,11935
11847,11826,11957
9270,9226,9291
11783,12045,11781
13706,13703,13707
11893,11912,11911
6560,6559,6669
9621,9619,11519
9203,6670,6691
14539,14532,14540
11910,14539,14540
14532,14516,14517
12024,14185,14425
12022,12024,14425
14473,14474,14488
9260,9257,9261
14542,11908,14541
14543,14544,11906
13225,13223,13226
7216,8656,8657
14189,14190,14419
2051,3252,3251
13257,13432,13453
7881,7882,5347
13703,13702,13707
13148,13169,10635
14530,14529,14542
12024,14206,14185
14420,14189,14419
14436,14416,14415
14437,14436,14415
13940,13949,13941
13464,12984,12985
14483,14482,14500
14501,14500,14482
13683,13704,12744
14179,14191,14190
12504,13923,13944
6735,9139,9138
11848,11869,9313
14447,14426,14427
14446,14447,14427
14183,14184,13945
14422,14421,14431
14433,14434,14439
14433,14418,14434
6736,6734,6494
849,843,850
11847,9335,9336
11847,9336,11826
9380,11562,9381
11804,9379,11803
14440,14433,14439
11542,12286,11540
13923,13705,13944
14521,14505,14522
10577,10583,10578
6254,6977,6976
6559,4049,6538
440,506,527
5289,2657,5288
4574,5774,6013
5053,4814,3131
20,19,2
8177,8416,7457
10820,10340,10341
13221,13220,13243
7941,7931,7942
14304,12144,14305
12145,12144,14304
2649,2653,2650
2412,2651,2652
10580,7937,7938
16,6,5
7929,7943,7930
5297,7934,5296
7941,7940,7932
7942,7931,7930
10586,10585,10575
7942,7930,7943
10575,7942,7943
8176,7697,7937
10582,13223,13224
13220,10585,10586
14435,14416,14436
14437,14435,14436
13468,13461,13469
10577,7940,7941
14261,14370,14240
14261,14349,14370
10583,10582,10578
7970,7969,7925
5285,5302,5301
119,122,362
14262,14283,14348
5304,5305,7904
10678,13126,10658
5304,7926,7707
5240,5348,5347
32,2619,2620
13465,13466,13703
10460,10940,10701
13953,13952,13937
14194,14176,14175
10591,10592,13192
13126,13125,13324
13409,13388,13520
10592,10570,10613
7970,7925,7904
14021,14108,14129
13845,13804,13825
7925,5304,7904
7927,7928,5303
7927,7706,7928
7969,7926,7925
13781,13782,13868
8166,7947,10571
14414,14196,14393
13702,13708,13707
14481,14482,14479
13952,14176,14177
13456,13473,13232
10570,10569,10613
14151,14218,14152
10700,10679,10482
14130,14000,14129
13977,13978,14152
13698,13699,13470
13999,14130,14151
13228,13229,13460
13219,13241,13229
14021,14000,13868
13696,13713,13472
13432,13431,13497
13978,13999,14151
13455,13474,13233
13714,13696,13473
14022,14107,14108
14194,14175,14195
10589,13217,13210
13933,13955,13934
13933,13956,13955
13473,13696,13457
14414,14195,14196
13471,13458,13697
2531,2771,2532
99,2532,2771
2553,99,2771
5196,5391,2728
99,119,120
361,122,118
362,122,363
2292,362,363
119,100,118
119,142,100
124,360,117
124,117,116
846,605,603
360,123,117
2291,2052,3012
2531,2292,2772
6614,4213,3973
2533,142,99
119,99,142
141,118,2534
123,118,117
2534,118,100
2532,99,120
119,118,122
2532,120,121
2532,121,2531
3492,4454,3491
3012,4934,3011
2292,2531,362
121,119,362
2531,121,362
7576,8297,8296
2772,2292,3011
4933,4934,3012
3011,2292,2291
3012,3011,2291
116,115,125
96,101,144
102,101,96
5217,7839,5370
1086,849,850
5392,5196,2749
8035,5391,7838
98,99,2553
143,98,2552
3251,4933,3012
4933,3251,4694
2533,100,142
5654,4694,5893
166,74,79
103,95,2549
80,162,2557
366,358,601
113,105,2539
97,2551,144
101,97,144
81,94,80
7097,8776,8537
165,75,78
2535,101,102
5370,5369,5218
10221,10460,8296
8057,8296,10460
117,101,2535
118,141,101
117,118,101
141,2534,101
100,97,101
100,143,97
100,101,2534
2548,104,94
102,96,2550
125,115,358
2550,145,102
145,2550,95
102,103,2536
6373,6374,6856
114,126,115
94,103,2549
114,115,2537
114,2537,104
103,104,2537
3491,4454,4693
5894,5893,4693
366,601,607
13470,13459,13698
4693,5893,4694
3252,4693,4694
2537,115,103
1572,1811,847
3252,4694,3251
4454,5894,4693
115,2536,103
125,359,116
6134,6373,7096
6133,5894,4454
13563,13387,13366
1811,1572,3731
4213,3731,3732
358,366,125
116,2536,115
117,2535,102
116,117,102
116,102,2536
366,607,602
605,2051,2052
604,363,361
604,2291,363
2052,2291,604
2052,2051,3251
605,364,603
364,123,360
361,364,604
361,123,364
846,2051,605
846,1812,2051
847,1811,846
847,846,606
360,124,365
847,845,848
606,365,602
359,124,116
365,124,359
607,608,844
604,605,2052
604,364,605
2051,1812,3252
845,607,844
5173,5414,5413
847,606,845
847,1088,1572
847,848,1088
9269,9268,9248
9269,9248,6626
1811,3491,1812
1811,3492,3491
365,359,602
846,603,606
606,603,365
1811,1812,846
607,845,602
602,845,606
366,602,359
358,367,601
370,355,354
127,357,114
3731,3492,1811
8536,7336,8537
367,600,601
368,600,367
358,115,126
607,601,608
601,600,608
113,128,127
7096,6373,6857
127,128,356
356,357,127
367,357,368
356,368,357
2553,5174,2750
6373,6856,6857
126,114,357
126,357,367
358,126,367
4214,3731,4213
114,113,127
1086,1091,1090
848,844,849
369,599,368
3731,4214,3492
843,608,609
370,369,355
112,111,129
354,355,129
1084,1092,1085
598,370,597
849,844,843
610,599,598
598,599,369
6611,6612,3975
6611,3975,3976
1333,1328,1327
1092,1327,1328
2750,5413,5195
1087,849,1086
3980,6606,6607
614,838,839
1084,1085,851
12625,11180,12624
13584,13365,13345
2575,5196,2728
1088,1571,1572
6626,9248,6603
368,599,600
8297,7576,7337
609,600,599
3732,1572,1571
609,599,610
609,610,842
843,844,608
842,843,609
3731,1572,3732
8035,7838,10461
4213,3732,3973
14538,14539,11911
1097,1079,1078
7096,6857,8777
4214,4213,6374
