95,145,2550
77,2575,76
1091,1085,1092
5895,7579,5656
41,24,42
1330,1089,1090
1330,1331,1089
9139,9623,9140
2062,593,616
6859,9019,6860
6859,9020,9019
70,69,84
108,109,110
11873,11917,11894
308,329,154
12148,11663,11664
845,846,606
835,616,814
835,814,1823
601,608,607
1033,1144,1145
1165,1144,1033
89,109,108
847,1088,1572
847,848,1088
610,609,599
118,122,119
42,23,43
11063,10104,10824
8180,8179,10344
2683,2684,5262
8180,8419,7460
2683,2663,2640
56,187,53
2533,99,100
98,100,99
6135,4455,6136
3251,4935,3012
13953,13942,13954
5655,7580,7819
5416,5655,7819
7972,10529,10550
1121,1077,1120
124,117,116
366,359,125
91,107,106
4215,4216,3731
7100,8540,7339
1099,1098,1078
5896,4456,6135
845,847,846
1811,846,847
6136,7099,7100
4093,4095,6496
116,115,125
5896,7339,7340
113,127,114
850,843,842
5285,5305,5066
4216,4215,6376
2538,114,104
600,367,368
4695,3491,4456
366,358,601
103,2537,115
2534,118,100
2576,5219,2727
7819,8060,7820
7339,8539,7340
186,55,54
4935,3251,4696
11,12,31
362,2292,2531
362,2531,121
8539,8540,9984
4936,3011,3012
611,612,840
101,2534,100
8060,8299,10224
2727,5372,5220
101,118,141
101,117,118
3011,2292,2291
9983,9984,8540
11423,12388,12627
11184,11423,12627
50,59,51
59,71,72
95,2549,103
1429,3896,1408
67,64,66
5896,6135,7339
51,58,52
71,70,83
48,38,39
51,59,58
59,72,58
14286,14088,14287
26,25,40
50,51,36
1275,1385,1276
2643,2659,2644
2,3,2649
15,7,6
111,108,110
107,111,2540
550,571,396
638,571,659
64,63,46
681,660,549
307,176,286
3132,3131,4816
42,24,23
241,2412,242
7220,8659,7219
2411,242,2412
2650,2649,2653
484,483,2172
198,219,264
11304,12529,12508
704,505,725
703,704,747
6016,4575,6015
791,660,770
902,901,792
6620,6621,9258
10703,10464,10704
10485,10464,10703
572,638,637
6650,9229,9250
1054,880,1779
6615,6619,6616
4007,6584,6650
3962,1298,1363
880,1034,1055
1779,880,1055
13707,12747,13686
368,599,600
1386,3918,4028
4050,4029,3897
855,1081,1082
9271,11896,11897
1583,1121,1120
2041,616,835
11916,14539,14540
11917,14539,11916
593,2063,637
858,879,1057
858,835,879
606,846,603
608,600,609
153,329,330
330,329,396
990,1011,924
9270,9253,9252
3897,3918,1407
1143,1277,1122
1034,1143,1142
1034,1144,1143
4093,6496,4094
11873,11938,11917
9228,9294,9229
1056,1122,1121
1056,1121,1583
1296,1121,1122
9251,6628,6606
9252,6628,9251
6650,6651,9229
1571,1572,1088
843,608,609
6619,6618,6616
842,843,609
6629,4006,6585
9271,11897,9270
1055,1122,1604
1055,1143,1122
1098,1323,1097
1232,1429,1408
11851,11939,11872
1407,3918,1254
371,370,354
9255,9254,9269
6256,6980,6979
1087,1089,1088
1571,1088,1089
6717,9163,9184
14519,14514,14520
11785,9382,11784
11785,11784,12048
3897,4029,3918
14461,14462,14460
1100,1561,1318
1087,1088,848
11917,11938,14538
9228,9295,9294
1323,1338,1324
1337,1324,1338
1319,3963,1341
4029,4050,6562
11522,9622,9623
8900,9140,6739
9139,9140,8900
13944,13952,13951
13944,13951,13945
12987,13489,12748
14506,14507,14504
13631,13630,13784
13700,13475,13716
14515,14519,14518
9384,11544,9383
6739,6979,6740
6739,6496,6979
13716,13939,13700
9624,11543,9622
9624,11304,11543
14464,14463,14482
13969,13948,12268
13468,12748,13489
14190,14189,14187
9185,9338,9317
12026,14429,14450
14447,14446,14454
14444,14457,14456
14445,14444,14456
10704,10464,10463
12507,13969,12268
14181,14182,13953
14541,14536,14542
11961,11960,11829
13969,13947,13948
6497,4094,6498
14493,14496,14494
14508,14509,14503
14485,14505,14504
6978,8899,6979
14509,14502,14503
6256,4335,6255
6255,4335,4336
506,527,440
5055,5535,5536
7700,7699,5536
220,263,219
5056,5535,5055
7943,10581,7942
2553,5176,2750
14549,11906,14548
11907,14548,11906
2658,5289,5290
5301,5290,5289
5292,5298,5293
7936,7937,5299
2891,5056,2892
4816,5055,5536
5290,5301,5300
5303,5302,5288
5,2646,2647
17,16,5
9,2643,8
2657,5290,5291
5263,5262,5329
7931,7947,7708
14329,14330,14287
14154,13981,14002
7944,7935,7934
7948,10576,8171
14395,14220,14221
13954,13942,13941
1144,1034,1145
5305,5525,7930
14286,14330,14351
6619,9259,9260
6619,6620,9259
5066,5305,5286
5305,5526,5304
5286,5305,5304
10639,10550,10529
7885,5329,5349
12627,12388,14067
5286,5287,2661
7949,7710,7929
14198,14199,14417
14024,14003,13871
56,186,54
14024,13871,13870
13229,13465,13466
10486,10506,8016
5349,5329,5262
13608,13827,13807
13194,10616,13173
608,843,844
365,606,603
1812,1811,3492
7950,7951,10551
7907,7928,5306
2642,10,2641
13706,13705,13710
5284,5307,5285
13941,13942,13713
10661,10681,13129
13369,13326,13368
10576,10599,10577
10575,10592,10591
13213,10591,10592
14183,13952,14182
10353,10575,10597
8169,7949,7929
362,363,2292
2291,2292,363
13871,14003,13892
14132,14243,14242
10573,10616,10595
13231,13223,13245
1430,3875,1429
13234,13475,13461
7946,10577,10578
14436,14422,14421
14154,14221,14155
14483,14463,14462
361,118,123
14197,14196,14179
8059,8038,7841
13956,14179,13955
122,362,119
14418,14198,14417
14418,14197,14198
13784,13630,13785
14373,14242,14243
10578,10589,10588
10578,10577,10600
14373,14243,14264
14352,14373,14264
10813,13215,10594
13741,13915,13740
10575,10353,10592
13195,10594,10595
2705,5241,5242
361,363,122
364,604,361
119,362,121
122,363,362
2052,2051,3251
3252,3251,2051
118,117,123
118,361,122
603,360,365
5175,3011,4936
4935,4936,3012
123,117,360
605,1812,2051
2052,3012,2291
364,361,123
2052,3251,3012
121,120,119
1090,1089,1087
98,99,2553
2533,100,142
141,118,2534
98,2552,143
1339,1340,3964
1086,1090,1087
5393,5198,7841
121,2531,2532
121,2532,120
2532,2771,99
119,120,99
99,120,2532
2772,2531,2292
2533,119,99
2533,142,119
3012,3011,2291
3011,2772,2292
5197,5394,2749
4696,5895,5656
2772,2771,2531
2532,2531,2771
1333,1334,3971
8038,8037,7842
1098,1322,1323
2771,5176,2553
99,2771,2553
5175,4936,5416
7820,5416,7819
7820,5415,5416
143,2552,97
2535,117,101
142,100,119
118,119,100
2550,102,96
10944,10224,10223
101,100,97
97,100,143
2534,101,141
166,79,75
143,100,98
1812,846,1811
102,103,2536
355,354,370
2556,163,78
97,2551,101
144,101,2551
144,2551,96
102,2550,145
96,101,144
96,102,101
102,2535,101
4695,5896,5895
4696,4695,5895
5197,2554,2750
7579,5895,7340
102,95,103
145,95,102
2051,1812,3252
3491,3252,1812
367,357,368
607,608,844
103,104,2537
114,2537,104
2558,94,80
104,94,2548
103,94,104
103,2549,94
112,111,129
604,363,361
1811,847,1572
604,605,2052
2051,2052,605
364,605,604
103,115,2536
114,115,2537
5896,4695,4456
102,2536,116
2536,115,116
3251,3252,4696
4695,3252,3491
3252,4695,4696
116,125,359
2535,102,116
2535,116,117
603,364,360
363,604,2291
2052,2291,604
78,164,76
603,605,364
364,123,360
360,117,124
365,360,124
116,359,124
124,359,365
358,366,125
605,846,1812
603,846,605
1572,3731,1811
847,845,848
126,357,367
13151,13304,13172
11938,11873,11872
845,844,848
3491,1812,3492
840,853,852
602,366,607
844,849,848
845,606,602
115,358,125
3731,3492,1811
601,600,608
129,354,355
126,114,357
6860,7099,6375
845,602,607
359,366,602
607,366,601
606,365,602
114,127,357
358,367,601
607,844,845
602,365,359
357,127,356
358,126,367
115,126,358
368,357,356
6136,4216,6375
6136,4455,4216
127,128,356
6376,6617,6618
4215,3974,6617
599,369,598
113,128,127
367,600,601
4216,3492,3731
114,126,115
6618,6617,6616
369,356,355
113,114,2538
128,129,355
9294,9295,11873
368,369,599
368,356,369
370,369,355
598,369,370
852,1084,851
1085,1084,1092
1323,1339,1338
1322,1339,1323
599,598,610
850,849,843
1086,849,850
6615,6616,3976
13172,10617,10638
1331,1571,1089
849,844,843
849,1087,848
1086,1087,849
599,609,600
4215,3731,3732
3731,1572,3732
13348,13108,13107
3732,1572,1571
355,356,128
1340,3963,3964
1341,3963,1340
609,610,842
4215,3732,3974
6859,6376,6618
56,75,186
13848,13807,13828
13807,13827,13828
4455,3492,4216
6375,4216,6376
112,113,2539
6135,6136,7100
8779,8780,9744
3491,3492,4456
4455,4456,3492
4455,6135,4456
2772,3011,5175
6859,6860,6375
6859,6375,6376
6375,7099,6136
4696,5656,4935
5896,7340,5895
8540,8779,9983
78,163,96
2551,97,96
78,96,97
11183,9983,11184
164,78,97
2550,96,95
79,166,74
2728,5219,2576
75,78,165
2557,80,162
79,2556,78
79,78,75
96,163,79
95,96,79
95,94,2549
2556,79,163
7339,6135,7100
9504,11424,9743
80,79,74
2557,79,80
11184,9983,9744
6860,8780,7099
95,80,94
162,80,95
7099,8780,8779
2557,95,79
2557,162,95
7099,8779,7100
8016,8015,7864
7100,8779,8540
7339,8540,8539
13194,10595,10616
9744,9983,8779
74,185,57
10463,8060,10224
56,185,74
2620,2619,2684
5350,5371,7864
34,53,208
75,56,74
75,74,166
2598,2619,33
7995,7885,7884
7842,5372,5219
2683,5262,5263
54,2706,2598
165,78,76
12627,11183,11184
2706,2597,5220
7930,5306,7710
13368,13348,13587
9984,9983,11183
8059,8060,10463
8539,8300,7340
164,97,77
97,2552,98
77,97,98
5197,5415,7820
13807,13848,13806
10704,10463,10943
13587,13348,13107
12868,13107,10704
2750,2554,98
10944,10943,10224
2684,5242,5262
2750,5176,5415
2749,5394,5198
5350,5241,5371
13807,13609,13608
12867,10943,10944
13587,13107,12868
7864,8015,7884
8300,10224,8299
10223,10224,8300
13107,10703,10704
7863,5372,7842
13128,10682,13108
13282,13261,13195
9228,9207,9295
10682,10485,10703
11894,11917,11916
10681,10682,13128
7863,5371,5372
8037,8038,10485
8037,10485,10486
13107,13108,10703
10682,10703,13108
2750,5415,5197
10485,8038,10464
12868,13588,13587
8037,7863,7842
10486,10485,10682
8038,5393,7841
10486,8016,8037
8016,7864,7863
7864,5371,7863
8016,7863,8037
12868,12867,13588
10943,12867,12868
10943,12868,10704
10943,10463,10224
5219,5372,2727
8539,10223,8300
5198,2575,2749
2575,77,2749
77,98,2554
7842,5219,5393
7842,5393,8038
7841,5198,5394
10464,8059,10463
10464,8038,8059
13347,13327,13128
13347,13348,13327
7579,8300,8299
8059,7820,8060
8059,5394,7820
76,164,77
8059,7841,5394
5197,7820,5394
2575,2728,76
2749,2554,5197
5175,5416,5415
5175,5415,5176
2749,77,2554
5198,5393,2728
5219,2728,5393
5656,7580,5655
7580,8060,7819
8299,8060,7580
5175,5176,2772
2771,2772,5176
2553,2750,98
5655,4935,5656
4936,4935,5655
5655,5416,4936
7579,8299,7580
5656,7579,7580
2575,5198,2728
8539,9984,10223
10944,9984,11183
10944,10223,9984
2728,2576,76
7579,7340,8300
2641,2640,2663
5220,2597,2727
2576,2727,55
54,55,2597
55,186,75
76,2576,55
165,55,75
165,76,55
55,2727,2597
5285,2662,5284
2597,2706,54
2619,2705,2684
56,54,187
5371,5220,5372
12628,10944,11183
7885,5349,7884
54,33,187
2598,33,54
5263,5328,5284
8015,7995,7884
7884,5350,7864
2684,2705,5242
5241,2706,5220
5371,5241,5220
5349,5350,7884
2705,2706,5241
2598,2706,2705
2598,2705,2619
5241,5350,5242
5350,5349,5242
2620,2684,2683
2620,2683,2640
53,57,56
185,56,57
11,10,12
5284,5328,5307
12627,12628,11183
12627,13828,12628
7994,7973,7906
12867,10944,12628
1143,1274,1275
32,34,208
11423,9743,11424
57,53,188
2620,2640,11
209,32,11
33,32,208
2620,32,2619
11,32,2620
2619,32,33
35,34,31
32,209,34
33,53,187
53,33,208
9744,11423,11184
209,31,34
34,35,52
57,188,52
52,188,53
52,53,34
12388,11423,11424
13,9,8
11,31,209
31,30,35
31,12,30
14067,14068,14047
14307,14287,14088
14089,14088,14286
11424,11663,12387
12388,11424,12387
12,9,13
38,48,49
9744,8780,9743
11663,11424,9504
11423,9744,9743
57,52,58
57,58,184
51,52,35
72,81,73
85,84,69
2302,374,352
6619,9260,9261
351,374,2302
9503,11663,9504
11664,11663,9503
9503,9020,9262
113,112,128
132,110,109
108,111,107
111,110,130
130,129,111
9267,9257,9256
129,130,354
373,595,372
129,128,112
111,112,2540
106,2539,105
90,108,107
59,60,71
90,107,91
113,2538,105
2539,113,105
92,91,106
9504,9020,9503
9504,9019,9020
71,82,72
9019,8780,6860
92,105,2547
92,106,105
83,91,92
106,2540,112
107,2540,106
2539,106,112
105,2538,104
2547,93,92
184,73,57
93,2548,94
104,2548,93
104,93,105
105,93,2547
73,74,57
58,73,184
94,2558,81
93,94,81
167,74,73
167,80,74
9019,9743,8780
9504,9743,9019
81,2558,80
73,81,80
73,80,167
82,71,83
2559,93,81
72,73,58
82,81,72
2559,81,82
2559,82,93
82,92,93
92,82,83
83,70,84
60,59,50
70,71,60
49,48,61
84,90,91
84,91,83
49,60,50
49,61,60
30,36,35
36,51,35
12387,11663,12148
12,13,30
14088,14068,14307
2645,2644,2658
8,14,13
70,60,61
29,36,30
13,29,30
13,14,29
14,28,29
5,6,2646
14,7,15
7,14,8
2644,2659,2658
2648,4,2647
14,15,28
2657,2645,2658
6,5,16
39,27,26
38,28,27
26,16,17
27,28,15
16,27,15
27,39,38
26,27,16
69,70,61
37,50,36
29,37,36
28,37,29
37,28,38
38,49,37
49,50,37
14528,14329,14308
14528,14308,14549
47,48,39
26,40,39
61,62,69
61,48,62
62,48,47
40,47,39
17,25,26
17,18,25
25,41,40
46,40,41
47,40,46
63,62,47
45,46,41
47,46,63
45,64,46
65,66,64
65,64,45
44,42,43
65,45,44
45,42,44
41,42,45
24,41,25
22,21,220
220,241,242
18,24,25
2651,0,1
22,43,23
2650,2,2649
19,23,24
18,19,24
19,18,3
20,22,23
19,20,23
22,20,21
241,0,2651
461,285,264
462,264,263
12148,11664,12147
63,67,68
68,69,62
87,88,86
64,67,63
63,68,62
85,90,84
69,68,85
89,86,88
86,85,68
67,86,68
87,86,67
66,87,67
88,153,109
85,86,89
89,90,85
90,89,108
88,109,89
154,329,153
154,88,87
153,88,154
66,175,87
175,154,87
175,308,154
308,175,307
11906,12147,11905
11905,12147,11664
9503,11905,11664
9503,9262,11905
11906,11905,11907
11907,11905,11904
14548,11907,14547
307,439,418
483,462,263
198,264,285
220,242,263
22,219,43
22,220,219
198,43,219
43,198,44
44,197,65
176,65,197
285,197,198
66,65,176
418,308,307
198,197,44
66,176,175
528,549,418
439,286,440
175,176,307
286,197,285
286,176,197
263,264,219
307,286,439
2171,3131,3132
440,285,461
285,440,286
396,329,417
418,439,528
527,506,703
527,682,528
681,549,528
681,528,682
439,527,528
440,527,439
440,461,506
703,748,682
527,703,682
725,1932,726
989,945,946
505,461,462
505,704,506
462,461,264
484,505,462
791,792,659
506,704,703
3132,3371,1932
505,484,725
484,462,483
506,461,505
748,703,747
4815,5775,5776
2171,1932,725
483,263,242
704,726,747
769,682,748
681,682,769
946,967,968
1691,1209,968
946,748,747
967,946,747
968,989,946
968,967,1692
11907,11908,14547
11907,11904,11908
945,748,946
769,748,945
945,924,769
924,770,769
902,791,923
770,681,769
770,660,681
637,2019,813
417,329,308
417,308,418
549,417,418
549,660,550
417,549,550
396,417,550
616,593,637
2040,616,637
572,637,2063
638,2019,637
2302,352,131
572,571,638
395,396,571
659,660,791
11903,9264,11902
3976,3970,3977
1055,1054,1779
1056,1800,879
9265,9264,9259
3875,3896,1429
1823,814,879
1056,858,1800
1054,879,880
814,880,879
879,1054,1055
9271,9252,9251
2041,594,616
3979,3978,3969
2062,616,594
593,373,2281
1057,1800,858
2062,594,373
1095,1080,1096
855,1082,854
614,594,615
854,837,855
1327,1093,1326
1327,1326,1334
880,814,1844
1822,615,835
813,1844,814
637,813,814
814,616,2040
1123,1055,1604
814,2040,637
1560,1299,1121
3962,3984,1342
1320,1321,1099
835,1823,879
1055,1056,879
1055,1123,1056
1035,1034,880
879,1800,1057
6612,3978,3979
1583,1120,1056
6519,4072,4073
1297,1298,1121
1560,1121,1298
1099,1322,1098
1100,1582,1077
9271,9272,11896
1582,1101,1077
1095,1096,1325
1097,1079,1078
11899,11900,9267
3977,6613,6614
1276,1122,1277
1342,3963,1319
3962,1342,1298
1143,1275,1277
6626,6625,6610
